Transcript	Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000229981.7_5	ENSG00000229981.7_5	10370.3743906311	3.43329297850705	0.056474215514064	60.7939915101972	0	0
ENSG00000224141.5_4	ENSG00000224141.5_4	4955.26875293715	3.23190834873561	0.0664204304879706	48.6583469121137	0	0
ENSG00000175061.17_3	ENSG00000175061.17_3	5727.25875821944	-2.19519677827837	0.0584284550511073	-37.5706798401264	0	0
ENSG00000232053.6_7	ENSG00000232053.6_7	4972.19217308525	2.98633024808244	0.0627302651101366	47.6058923525876	0	0
ENSG00000251574.7_7	ENSG00000251574.7_7	6477.34338261808	2.41477489462318	0.0606992755443268	39.7825982759835	0	0
ENSG00000261645.6_5	ENSG00000261645.6_5	4873.557686876	2.38283804441786	0.0649954580100698	36.6616086319245	2.98912140011557e-294	1.91801956507416e-291
ENSG00000258183.5_6	ENSG00000258183.5_6	1396.52569785614	5.57194390249886	0.153045166961413	36.4071862779155	3.27644854028319e-290	1.80204669715576e-287
ENSG00000253524.1_5	ENSG00000253524.1_5	2388.23091741388	2.64259437958356	0.0751476445786273	35.1653653870495	6.76957797452549e-271	3.25785940024039e-268
ENSG00000253584.1_6	ENSG00000253584.1_6	2712.98971351283	2.4214744887642	0.0710811969373311	34.0663156094445	2.32733478515238e-254	9.95582102537406e-252
ENSG00000260658.5_7	ENSG00000260658.5_7	1636.90352442006	3.15259949480373	0.092994233447837	33.9010213635677	6.434756283655e-252	2.47738116920717e-249
ENSG00000231172.2_4	ENSG00000231172.2_4	2137.15699249487	2.73118912410718	0.0810132364387825	33.7128751320903	3.74403620446883e-249	1.31041267156409e-246
ENSG00000250519.6_5	ENSG00000250519.6_5	1129.33534102016	4.2284477131541	0.125679122750277	33.6447901657938	3.71589427134696e-248	1.19218274539048e-245
ENSG00000227036.7_3	ENSG00000227036.7_3	5665.60512861081	1.97359274068095	0.0617666710288661	31.952389659443	5.00502768314533e-224	1.48225819846996e-221
ENSG00000237978.5_5	ENSG00000237978.5_5	2361.17558355602	2.35934724581093	0.0751374849114895	31.4004021906002	1.9979617017449e-216	5.49439467979849e-214
ENSG00000226604.2_6	ENSG00000226604.2_6	2707.26657315932	-2.21261860164307	0.0717580332436728	-30.8344376458808	9.057013297304e-209	2.32463341297469e-206
ENSG00000235609.7_6	ENSG00000235609.7_6	5492.80739398351	1.81556779974135	0.0591607833348196	30.6887045336463	8.05325427495561e-207	1.93781430991119e-204
ENSG00000228262.9_6	ENSG00000228262.9_6	23386.3129023887	1.42463609188144	0.0472154473691596	30.1730931562027	5.34096296927441e-200	1.2095710253945e-197
ENSG00000228470.1_6	ENSG00000228470.1_6	2469.59099528795	2.17764648672071	0.0725977103940932	29.9960766654962	1.10405457463338e-197	2.36145006241028e-195
ENSG00000228649.8_6	ENSG00000228649.8_6	2925.31965177501	-2.2834281235038	0.0764006134608357	-29.8875626787254	2.85515643794268e-196	5.7854485716207e-194
ENSG00000227674.2_5	ENSG00000227674.2_5	2214.34819682715	2.24050874463262	0.0750034828469678	29.8720627307935	4.53933154611395e-196	8.73821322626935e-194
ENSG00000242125.3_4	ENSG00000242125.3_4	7326.8608477257	-1.60335615953452	0.0544123651798865	-29.4667609877616	7.67945499697772e-191	1.40790008277925e-188
ENSG00000234741.8_6	ENSG00000234741.8_6	6424.90385317732	-1.63381696014993	0.056240845560359	-29.0503626656267	1.52265105390892e-185	2.66463934434062e-183
ENSG00000237975.6_6	ENSG00000237975.6_6	8299.74761044848	1.58581389028339	0.0551000642948072	28.7806177829242	3.7502023067417e-182	6.2775125569372e-180
