Transcript	Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000176124.13_6	ENSG00000176124.13_6	19586.7219058017	-1.11617825632771	0.0245746051859044	-45.4199873358673	0	0
ENSG00000229807.11_4	ENSG00000229807.11_4	13396.9753554182	-2.0559548717446	0.0291897176337529	-70.4342158269884	0	0
ENSG00000203804.4_2	ENSG00000203804.4_2	2482.43132289827	3.3807208450506	0.0841728089746363	40.1640492486036	0	0
ENSG00000258551.5_6	ENSG00000258551.5_6	4817.57226648038	-1.93694462883983	0.0464994373158578	-41.6552272596915	0	0
ENSG00000236452.1_3	ENSG00000236452.1_3	11742.699855183	-1.40705137068916	0.0304272086683393	-46.2431958851768	0	0
ENSG00000285622.1_1	ENSG00000285622.1_1	10654.0721663076	-1.33835540004946	0.0316338438418804	-42.3077071107495	0	0
ENSG00000230590.10_5	ENSG00000230590.10_5	21570.2510576084	-1.93416890822525	0.0241441323494359	-80.1092737660728	0	0
ENSG00000245532.8_4	ENSG00000245532.8_4	77949.7186923584	-0.76348522428684	0.0162548055077695	-46.9698160289835	0	0
ENSG00000251562.8_3	ENSG00000251562.8_3	355046.346194722	-1.37769721908354	0.0140298135572938	-98.197828036518	0	0
ENSG00000225761.1_6	ENSG00000225761.1_6	3197.19822678646	3.38905884879943	0.074143936107908	45.7091844148527	0	0
ENSG00000232536.1_6	ENSG00000232536.1_6	2515.97202571737	2.00829032638121	0.069399744786997	28.9380073737316	3.9724534275225e-184	6.82539725274321e-182
ENSG00000257322.5_6	ENSG00000257322.5_6	4125.85246585505	-1.34479205332504	0.0489681718011535	-27.4625742367078	4.91698990926734e-166	7.74425910709606e-164
ENSG00000284543.1_3	ENSG00000284543.1_3	3422.00943500314	1.3501048257857	0.0566487880368123	23.8328986828167	1.52347769076779e-125	2.21490218119318e-123
ENSG00000227681.5_6	ENSG00000227681.5_6	2136.96338708546	-1.49107670542182	0.0686467222033698	-21.721018244752	1.29868567630596e-104	1.75322566301305e-102
ENSG00000249007.1_6	ENSG00000249007.1_6	1722.94440099658	1.68602723737127	0.0810239035488353	20.809010224434	3.5867339749472e-96	4.51928480843348e-94
ENSG00000267374.1_7	ENSG00000267374.1_7	4616.34204499112	-0.947518356178895	0.0463460032673319	-20.444445893499	6.73184166947805e-93	7.95198797207095e-91
ENSG00000285579.1_1	ENSG00000285579.1_1	1542.6450958284	-1.59291200650042	0.079796797788232	-19.9621043782704	1.17652076971505e-88	1.30801426750673e-86
ENSG00000247708.7_5	ENSG00000247708.7_5	2541.69850736393	-1.24114863441814	0.0623179548406781	-19.9163890662211	2.93401504846309e-88	3.08071580088625e-86
ENSG00000250903.8_5	ENSG00000250903.8_5	4469.21788637126	-0.943850646764444	0.0480058980850164	-19.6611392436181	4.64185471243319e-86	4.61742389815723e-84
ENSG00000272610.1_3	ENSG00000272610.1_3	1614.36335298662	-1.53737933376407	0.0789567453957847	-19.4711588738579	1.92858717308145e-84	1.82251487856197e-82
ENSG00000235244.3_4	ENSG00000235244.3_4	1461.70908189056	-1.56670723678496	0.08239832445202	-19.0138239728071	1.31042508298456e-80	1.17938257468611e-78
ENSG00000213904.8_5	ENSG00000213904.8_5	3428.35699945592	-0.974210023422187	0.0532130359417413	-18.3077324227239	7.1798054254109e-75	6.16810557001209e-73
ENSG00000225218.1_5	ENSG00000225218.1_5	851.320997288548	2.17905844441131	0.121436547648454	17.9440085098553	5.3456139996305e-72	4.39270019969637e-70
ENSG00000255946.1_5	ENSG00000255946.1_5	465.226908463112	3.134430499593	0.184163695793828	17.0198066784129	5.85636662623507e-65	4.61188871816012e-63
ENSG00000279117.1_5	ENSG00000279117.1_5	540.796499143582	2.55410979469248	0.157571584252792	16.2092029905273	4.34162480589679e-59	3.28226835325798e-57
ENSG00000253584.1_6	ENSG00000253584.1_6	283.951108809006	-3.31080744043383	0.20501892089069	-16.1487897119459	1.15811749519799e-58	8.41862333047766e-57
ENSG00000259240.1_5	ENSG00000259240.1_5	1572.78725947477	-1.2527796566622	0.0786130272329186	-15.9360312248299	3.56274404096816e-57	2.49392082867771e-55
ENSG00000224635.1_5	ENSG00000224635.1_5	499.67563010237	2.66381549331756	0.167626146738288	15.8914080240509	7.2676609856392e-57	4.90567116530646e-55
ENSG00000197182.14_3	ENSG00000197182.14_3	2584.31213508981	1.00277502806182	0.0635538476251421	15.7783527753735	4.38482436494093e-56	2.85769587922012e-54
ENSG00000267149.2_6	ENSG00000267149.2_6	1057.24328652082	1.60142040581471	0.102383937102246	15.6413247149838	3.80724718905336e-55	2.39856572910362e-53
ENSG00000231365.5_6	ENSG00000231365.5_6	1709.94644271818	-1.17605785609084	0.0752954272439893	-15.6192467343324	5.38379077281927e-55	3.28237566471884e-53
ENSG00000281207.1_4	ENSG00000281207.1_4	1085.18592940975	1.56108973617199	0.101045351948621	15.4493967913117	7.61527775975428e-54	4.49777342685487e-52
ENSG00000225138.7_5	ENSG00000225138.7_5	1494.03775448422	-1.22477798215165	0.0799383717961176	-15.3215277548489	5.49115105794348e-53	3.14493196954945e-51
ENSG00000276476.2_3	ENSG00000276476.2_3	1988.984823963	-1.06642650666202	0.0706935465422284	-15.0852030888703	2.02650132140776e-51	1.12649632278255e-49
ENSG00000237781.3_5	ENSG00000237781.3_5	301.18502072327	3.97537416960094	0.267491202392201	14.8617006243523	5.8423066185857e-50	3.15484557403628e-48
ENSG00000196295.11_7	ENSG00000196295.11_7	1682.90066382218	-1.10323535107826	0.0752796989052718	-14.6551509520053	1.24878795743756e-48	6.55613677654719e-47
ENSG00000285867.1_1	ENSG00000285867.1_1	579.572511528033	2.15363844429041	0.147033244638611	14.6472891187553	1.4019871287927e-48	7.1615018200492e-47
ENSG00000255447.1_6	ENSG00000255447.1_6	329.118502880399	3.25478182266387	0.22316367237935	14.5847296200215	3.51311065934798e-48	1.74731030162307e-46
ENSG00000251136.8_5	ENSG00000251136.8_5	3073.05886335431	-0.816487979836452	0.0560412603301461	-14.5694078795948	4.39685430072441e-48	2.13078323804337e-46
ENSG00000257242.7_5	ENSG00000257242.7_5	670.003732402497	1.96751934871598	0.13512975848568	14.5602224910695	5.02938487581144e-48	2.3763843538209e-46
ENSG00000254154.8_6	ENSG00000254154.8_6	2033.54548122319	-1.01375035706992	0.0697927448600726	-14.5251538552093	8.39535911480244e-48	3.87005578706747e-46
ENSG00000229152.2_5	ENSG00000229152.2_5	1321.63475395139	-1.23805209036882	0.0853046593474305	-14.5132997404803	9.98017396352138e-48	4.49107828358462e-46
ENSG00000250917.1_6	ENSG00000250917.1_6	1983.56777176928	1.04614901842926	0.0724350496188015	14.4425802692861	2.79191238158475e-47	1.22714288399888e-45
ENSG00000259539.1_6	ENSG00000259539.1_6	559.770027961271	2.15102258589015	0.149303831741313	14.4070152842229	4.67480250701336e-47	2.00804016778529e-45
ENSG00000235823.2_4	ENSG00000235823.2_4	920.50224797717	-1.46694508065299	0.102266425068213	-14.3443469317963	1.15583174381621e-46	4.85449332402809e-45
ENSG00000254665.1_6	ENSG00000254665.1_6	304.377287370535	3.75020285263247	0.262926938604288	14.2632887772547	3.70570714619612e-46	1.52256228398058e-44
ENSG00000231969.1_5	ENSG00000231969.1_5	1235.60094361977	-1.24407435266391	0.0878088563206759	-14.1679826476794	1.44594892681704e-45	5.8145605780515e-44
ENSG00000272369.1_6	ENSG00000272369.1_6	499.100274144273	-1.95494651018763	0.140613503869943	-13.9029784222987	6.07594120781382e-44	2.39240185057669e-42
ENSG00000260032.2_4	ENSG00000260032.2_4	930.00133140447	-1.52381805970751	0.109678148633786	-13.8935428678279	6.93198876918029e-44	2.67376709668382e-42
ENSG00000244649.4_4	ENSG00000244649.4_4	3278.73503570335	-0.753327689961825	0.0543343044220412	-13.8646790085019	1.03688909406794e-43	3.9194407755768e-42
ENSG00000280138.1_6	ENSG00000280138.1_6	1422.15788529215	1.25158321562953	0.0918582196990405	13.6251629928182	2.83776002893266e-42	1.05164048131034e-40
ENSG00000249526.1_5	ENSG00000249526.1_5	989.114960062207	1.40752001818369	0.104359513745645	13.4872228478779	1.85974766628706e-41	6.75946747938949e-40
ENSG00000253352.9_5	ENSG00000253352.9_5	675.217502941215	-1.56811076067623	0.119331249191002	-13.1408224694465	1.92127034326547e-39	6.85132254485233e-38
ENSG00000235703.5_6	ENSG00000235703.5_6	1405.9748018632	-1.08778310022694	0.082844429564462	-13.1304314115716	2.2039733705741e-39	7.71390679700933e-38
ENSG00000272068.1_5	ENSG00000272068.1_5	438.949746240525	2.16930889722347	0.167580742210851	12.9448579150821	2.51227611898101e-38	8.63309429977112e-37
ENSG00000227486.1_6	ENSG00000227486.1_6	709.600019436653	-1.50467622132258	0.116914202160263	-12.86991822653	6.6472489519595e-38	2.24344652128633e-36
ENSG00000244879.7_6	ENSG00000244879.7_6	682.4895801704	-1.51941541661674	0.118796300500699	-12.7900903497227	1.86257245932756e-37	6.17589815461244e-36
ENSG00000223745.7_6	ENSG00000223745.7_6	787.772346723687	-1.40589079770268	0.110008057589631	-12.7798892963563	2.12371593614272e-37	6.92038468846506e-36
ENSG00000224078.14_4	ENSG00000224078.14_4	2437.14604244905	-0.780283948558398	0.062960873365069	-12.3931563660822	2.84616372703115e-35	9.11737193913367e-34
ENSG00000260468.1_4	ENSG00000260468.1_4	348.330392537999	2.37343495959441	0.192458054786833	12.3322194138522	6.0750071840843e-35	1.91362726298656e-33
ENSG00000224660.1_5	ENSG00000224660.1_5	474.186495433894	1.96361483343895	0.161312660176021	12.17272612885	4.34330118364713e-34	1.34571135034313e-32
ENSG00000257681.1_5	ENSG00000257681.1_5	559.215430440466	1.72627792546721	0.142043119562041	12.1531963729733	5.51658511793173e-34	1.68166868917596e-32
ENSG00000271533.1_6	ENSG00000271533.1_6	280.25408087181	-2.27387645521829	0.189981255775831	-11.9689515996324	5.1677474119754e-33	1.55032422359262e-31
ENSG00000227070.1_5	ENSG00000227070.1_5	1850.40334008898	-0.878927640270171	0.0735313836749397	-11.9530953498121	6.2551280195155e-33	1.84721749326317e-31
ENSG00000259081.1_5	ENSG00000259081.1_5	404.165867633629	2.18971871476235	0.185673518590901	11.7933819070182	4.22238303586533e-32	1.22773906735161e-30
ENSG00000170919.15_4	ENSG00000170919.15_4	4480.68042322308	-0.548461984538236	0.046808302261712	-11.7171945581727	1.04061239042999e-31	2.97993548168589e-30
ENSG00000230825.1_6	ENSG00000230825.1_6	249.052326096548	2.81273944552533	0.24042153945316	11.6991990481507	1.28662138736679e-31	3.62942451063168e-30
ENSG00000281398.4_5	ENSG00000281398.4_5	2071.05265128833	-0.792957082855148	0.0679661877626336	-11.6669348238934	1.88078146080645e-31	5.22746611900617e-30
ENSG00000258077.2_6	ENSG00000258077.2_6	3521.93089933371	-0.607814498804428	0.0524534070659439	-11.587702931104	4.75719822044776e-31	1.30305864299221e-29
ENSG00000236255.1_5	ENSG00000236255.1_5	375.517560959905	2.04991673094582	0.178150099762231	11.5066830368423	1.22084236983278e-30	3.29627439854849e-29
ENSG00000234690.6_6	ENSG00000234690.6_6	2185.76156884904	-0.749358873384267	0.0660812836246264	-11.3399563731387	8.31859208244773e-30	2.21438577969383e-28
ENSG00000260196.1_5	ENSG00000260196.1_5	215.110792895716	3.00984503328078	0.266253115654361	11.304450000082	1.24733237825456e-29	3.27424749291822e-28
ENSG00000278419.1_6	ENSG00000278419.1_6	261.173537769723	2.5551903298012	0.22623764954173	11.2942754443261	1.4005430310564e-29	3.62606346396794e-28
ENSG00000274422.1_5	ENSG00000274422.1_5	543.947067831745	1.63411902563666	0.145369741721528	11.2411221639714	2.56105932916466e-29	6.54108396232596e-28
ENSG00000203875.11_4	ENSG00000203875.11_4	959.146216715308	1.2353615352857	0.110561475380028	11.1735261404522	5.49550522932614e-29	1.38486731779019e-27
ENSG00000249348.1_5	ENSG00000249348.1_5	393.281215673992	-1.76795796876971	0.158361503575939	-11.1640640486968	6.11316604007585e-29	1.52024787049255e-27
ENSG00000214188.9_3	ENSG00000214188.9_3	1725.09877994832	-0.841945643620385	0.0756287049214589	-11.1326201406563	8.7038816781498e-29	2.1364073210004e-27
ENSG00000245937.7_5	ENSG00000245937.7_5	7240.006045099	-0.470347953364542	0.0423905862557535	-11.0955755725295	1.31808796048848e-28	3.19382851964517e-27
ENSG00000258525.1_5	ENSG00000258525.1_5	238.458597904101	2.67261455815125	0.241243408103754	11.0784977677061	1.59526626660272e-28	3.8165230935179e-27
ENSG00000264112.1_6	ENSG00000264112.1_6	685.479581315433	1.36837878941746	0.125937889885824	10.8655051363655	1.68289257777543e-27	3.97583371499445e-26
ENSG00000250697.1_6	ENSG00000250697.1_6	894.557665936106	-1.12374296776196	0.103644120585252	-10.8423223759965	2.16894060095667e-27	4.99914358025378e-26
ENSG00000256234.1_6	ENSG00000256234.1_6	443.816437691225	1.7538732814584	0.161748760208249	10.8431945889435	2.14835519411759e-27	4.99914358025378e-26
ENSG00000226380.9_7	ENSG00000226380.9_7	11962.1665128905	0.341122852173106	0.0316494862759537	10.7781481569349	4.36586437353381e-27	9.94154658551675e-26
ENSG00000244332.1_6	ENSG00000244332.1_6	976.861812426568	-1.06445554482056	0.0988176886176984	-10.7719130017166	4.67191608584022e-27	1.05118111931405e-25
ENSG00000261008.6_6	ENSG00000261008.6_6	1507.35629674143	-0.846312950442068	0.0792738857231274	-10.6758101072263	1.32100194253947e-26	2.93728667223483e-25
ENSG00000285788.1_2	ENSG00000285788.1_2	592.756391262708	-1.37380575531919	0.128723143992913	-10.6725621570805	1.36801239584136e-26	3.00644584667462e-25
ENSG00000269967.1_6	ENSG00000269967.1_6	930.005892869808	1.12738317939414	0.106009634283977	10.6347237872185	2.05436553255796e-26	4.46293201900522e-25
ENSG00000245025.2_6	ENSG00000245025.2_6	187.44004498538	3.03422971231816	0.288091237914858	10.5321832565241	6.13937581421712e-26	1.31857048737163e-24
ENSG00000281649.1_4	ENSG00000281649.1_4	402.748698271867	-1.65548349323061	0.157256862457015	-10.5272575540741	6.46917802931136e-26	1.37379173880882e-24
ENSG00000279738.1_6	ENSG00000279738.1_6	570.70096759394	1.44300572693412	0.137701947889689	10.4791961845746	1.07654826871448e-25	2.26075136430042e-24
ENSG00000258053.1_6	ENSG00000258053.1_6	594.493546325459	1.40197518794714	0.134184697859402	10.448100344617	1.49489451473674e-25	3.10478091522247e-24
ENSG00000285688.1_1	ENSG00000285688.1_1	228.417638907111	2.51056378460992	0.240500646310423	10.4389066022278	1.64696698977326e-25	3.38344305507768e-24
ENSG00000117242.7_6	ENSG00000117242.7_6	304.109157271823	2.06220451810955	0.199036473028455	10.3609378056791	3.73283981443438e-25	7.58609381643116e-24
